#	 Module 	 Chip 	 Chn 	 CellID1 	 I 	 J 	 K 	 CellID0
	2	1	10	10306	8	5	1	164352
	4	1	10	10308	4	8	1	262400
	5	1	10	10309	8	3	1	98816
	1	2	10	10369	11	17	1	557760
	2	2	10	10370	5	11	1	360768
	4	2	10	10372	2	19	1	622720
	5	2	10	10373	8	1	1	33280
	1	3	10	10433	17	17	1	558144
	2	3	10	10434	11	11	1	361152
	4	3	10	10436	4	26	1	852224
	5	3	10	10437	29	2	1	67392
	2	4	10	10498	14	5	1	164736
	2	5	10	10562	20	5	1	165120
	2	6	10	10626	17	11	1	361536
	2	7	10	10690	23	11	1	361920
	2	8	10	10754	2	17	1	557184
	2	9	10	10818	8	17	1	557568
	2	10	10	10882	5	23	1	753984
	2	11	10	10946	11	23	1	754368
	2	12	10	11010	14	17	1	557952
	2	13	10	11074	20	17	1	558336
	2	14	10	11138	17	23	1	754752
	2	15	10	11202	23	23	1	755136
	1	0	11	11265	7	11	1	360896
	2	0	11	11266	1	5	1	163904
	4	0	11	11268	2	1	1	32896
	5	0	11	11269	30	4	1	132992
	1	1	11	11329	13	11	1	361280
	2	1	11	11330	7	5	1	164288
	4	1	11	11332	4	7	1	229632
	5	1	11	11333	7	3	1	98752
	1	2	11	11393	12	17	1	557824
	2	2	11	11394	6	11	1	360832
	4	2	11	11396	2	20	1	655488
	5	2	11	11397	7	1	1	33216
	1	3	11	11457	18	17	1	558208
	2	3	11	11458	12	11	1	361216
	4	3	11	11460	4	25	1	819456
	5	3	11	11461	30	2	1	67456
	2	4	11	11522	13	5	1	164672
	2	5	11	11586	19	5	1	165056
	2	6	11	11650	18	11	1	361600
	2	7	11	11714	24	11	1	361984
	2	8	11	11778	1	17	1	557120
	2	9	11	11842	7	17	1	557504
	2	10	11	11906	6	23	1	754048
	2	11	11	11970	12	23	1	754432
	2	12	11	12034	13	17	1	557888
	2	13	11	12098	19	17	1	558272
	2	14	11	12162	18	23	1	754816
	2	15	11	12226	24	23	1	755200
	1	0	12	12289	12	10	1	328448
	2	0	12	12290	6	4	1	131456
	4	0	12	12292	2	2	1	65664
	5	0	12	12293	31	4	1	133056
	1	1	12	12353	18	10	1	328832
	2	1	12	12354	12	4	1	131840
	4	1	12	12356	4	6	1	196864
	5	1	12	12357	6	3	1	98688
	1	2	12	12417	7	16	1	524736
	2	2	12	12418	1	10	1	327744
	4	2	12	12420	2	21	1	688256
	5	2	12	12421	6	1	1	33152
	1	3	12	12481	13	16	1	525120
	2	3	12	12482	7	10	1	328128
	4	3	12	12484	4	24	1	786688
	5	3	12	12485	31	2	1	67520
	2	4	12	12546	18	4	1	132224
	2	5	12	12610	24	4	1	132608
	2	6	12	12674	13	10	1	328512
	2	7	12	12738	19	10	1	328896
	2	8	12	12802	6	16	1	524672
	2	9	12	12866	12	16	1	525056
	2	10	12	12930	1	22	1	720960
	2	11	12	12994	7	22	1	721344
	2	12	12	13058	18	16	1	525440
	2	13	12	13122	24	16	1	525824
	2	14	12	13186	13	22	1	721728
	2	15	12	13250	19	22	1	722112
	1	0	13	13313	11	10	1	328384
	2	0	13	13314	5	4	1	131392
	4	0	13	13316	2	3	1	98432
	5	0	13	13317	32	4	1	133120
	1	1	13	13377	17	10	1	328768
	2	1	13	13378	11	4	1	131776
	4	1	13	13380	4	5	1	164096
	5	1	13	13381	5	3	1	98624
	1	2	13	13441	8	16	1	524800
	2	2	13	13442	2	10	1	327808
	4	2	13	13444	2	22	1	721024
	5	2	13	13445	5	1	1	33088
	1	3	13	13505	14	16	1	525184
	2	3	13	13506	8	10	1	328192
	4	3	13	13508	4	23	1	753920
	5	3	13	13509	32	2	1	67584
	2	4	13	13570	17	4	1	132160
	2	5	13	13634	23	4	1	132544
	2	6	13	13698	14	10	1	328576
	2	7	13	13762	20	10	1	328960
	2	8	13	13826	5	16	1	524608
	2	9	13	13890	11	16	1	524992
	2	10	13	13954	2	22	1	721024
	2	11	13	14018	8	22	1	721408
	2	12	13	14082	17	16	1	525376
	2	13	13	14146	23	16	1	525760
	2	14	13	14210	14	22	1	721792
	2	15	13	14274	20	22	1	722176
	1	0	14	14337	10	10	1	328320
	2	0	14	14338	4	4	1	131328
	4	0	14	14340	2	4	1	131200
	5	0	14	14341	33	4	1	133184
	1	1	14	14401	16	10	1	328704
	2	1	14	14402	10	4	1	131712
	4	1	14	14404	4	4	1	131328
	5	1	14	14405	4	3	1	98560
	1	2	14	14465	9	16	1	524864
	2	2	14	14466	3	10	1	327872
	4	2	14	14468	2	23	1	753792
	5	2	14	14469	4	1	1	33024
	1	3	14	14529	15	16	1	525248
	2	3	14	14530	9	10	1	328256
	4	3	14	14532	4	22	1	721152
	5	3	14	14533	33	2	1	67648
	2	4	14	14594	16	4	1	132096
	2	5	14	14658	22	4	1	132480
	2	6	14	14722	15	10	1	328640
	2	7	14	14786	21	10	1	329024
	2	8	14	14850	4	16	1	524544
	2	9	14	14914	10	16	1	524928
	2	10	14	14978	3	22	1	721088
	2	11	14	15042	9	22	1	721472
	2	12	14	15106	16	16	1	525312
	2	13	14	15170	22	16	1	525696
	2	14	14	15234	15	22	1	721856
	2	15	14	15298	21	22	1	722240
	1	0	15	15361	9	10	1	328256
	2	0	15	15362	3	4	1	131264
	4	0	15	15364	2	5	1	163968
	5	0	15	15365	34	4	1	133248
	1	1	15	15425	15	10	1	328640
	2	1	15	15426	9	4	1	131648
	4	1	15	15428	4	3	1	98560
	5	1	15	15429	3	3	1	98496
	1	2	15	15489	10	16	1	524928
	2	2	15	15490	4	10	1	327936
	4	2	15	15492	2	24	1	786560
	5	2	15	15493	3	1	1	32960
	1	3	15	15553	16	16	1	525312
	2	3	15	15554	10	10	1	328320
	4	3	15	15556	4	21	1	688384
	5	3	15	15557	34	2	1	67712
	2	4	15	15618	15	4	1	132032
	2	5	15	15682	21	4	1	132416
	2	6	15	15746	16	10	1	328704
	2	7	15	15810	22	10	1	329088
	2	8	15	15874	3	16	1	524480
	2	9	15	15938	9	16	1	524864
	2	10	15	16002	4	22	1	721152
	2	11	15	16066	10	22	1	721536
	2	12	15	16130	15	16	1	525248
	2	13	15	16194	21	16	1	525632
	2	14	15	16258	16	22	1	721920
	2	15	15	16322	22	22	1	722304
	1	0	16	16385	8	10	1	328192
	2	0	16	16386	2	4	1	131200
	4	0	16	16388	2	6	1	196736
	5	0	16	16389	35	4	1	133312
	1	1	16	16449	14	10	1	328576
	2	1	16	16450	8	4	1	131584
	4	1	16	16452	4	2	1	65792
	5	1	16	16453	2	3	1	98432
	1	2	16	16513	11	16	1	524992
	2	2	16	16514	5	10	1	328000
	4	2	16	16516	2	25	1	819328
	5	2	16	16517	2	1	1	32896
	1	3	16	16577	17	16	1	525376
	2	3	16	16578	11	10	1	328384
	4	3	16	16580	4	20	1	655616
	5	3	16	16581	35	2	1	67776
	2	4	16	16642	14	4	1	131968
	2	5	16	16706	20	4	1	132352
	2	6	16	16770	17	10	1	328768
	2	7	16	16834	23	10	1	329152
	2	8	16	16898	2	16	1	524416
	2	9	16	16962	8	16	1	524800
	2	10	16	17026	5	22	1	721216
	2	11	16	17090	11	22	1	721600
	2	12	16	17154	14	16	1	525184
	2	13	16	17218	20	16	1	525568
	2	14	16	17282	17	22	1	721984
	2	15	16	17346	23	22	1	722368
	1	0	17	17409	7	10	1	328128
	2	0	17	17410	1	4	1	131136
	4	0	17	17412	2	7	1	229504
	5	0	17	17413	36	4	1	133376
	1	1	17	17473	13	10	1	328512
	2	1	17	17474	7	4	1	131520
	4	1	17	17476	4	1	1	33024
	5	1	17	17477	1	3	1	98368
	1	2	17	17537	12	16	1	525056
	2	2	17	17538	6	10	1	328064
	4	2	17	17540	2	26	1	852096
	5	2	17	17541	1	1	1	32832
	1	3	17	17601	18	16	1	525440
	2	3	17	17602	12	10	1	328448
	4	3	17	17604	4	19	1	622848
	5	3	17	17605	36	2	1	67840
	2	4	17	17666	13	4	1	131904
	2	5	17	17730	19	4	1	132288
	2	6	17	17794	18	10	1	328832
	2	7	17	17858	24	10	1	329216
	2	8	17	17922	1	16	1	524352
	2	9	17	17986	7	16	1	524736
	2	10	17	18050	6	22	1	721280
	2	11	17	18114	12	22	1	721664
	2	12	17	18178	13	16	1	525120
	2	13	17	18242	19	16	1	525504
	2	14	17	18306	18	22	1	722048
	2	15	17	18370	24	22	1	722432
	1	0	18	18433	12	9	1	295680
	2	0	18	18434	6	3	1	98688
	4	0	18	18436	2	8	1	262272
	5	0	18	18437	36	3	1	100608
	1	1	18	18497	18	9	1	296064
	2	1	18	18498	12	3	1	99072
	4	1	18	18500	3	18	1	590016
	5	1	18	18501	1	4	1	131136
	1	2	18	18561	7	15	1	491968
	2	2	18	18562	1	9	1	294976
	4	2	18	18564	1	29	1	950336
	5	2	18	18565	1	2	1	65600
	1	3	18	18625	13	15	1	492352
	2	3	18	18626	7	9	1	295360
	4	3	18	18628	3	36	1	1179840
	5	3	18	18629	36	1	1	35072
	2	4	18	18690	18	3	1	99456
	2	5	18	18754	24	3	1	99840
	2	6	18	18818	13	9	1	295744
	2	7	18	18882	19	9	1	296128
	2	8	18	18946	6	15	1	491904
	2	9	18	19010	12	15	1	492288
	2	10	18	19074	1	21	1	688192
	2	11	18	19138	7	21	1	688576
	2	12	18	19202	18	15	1	492672
	2	13	18	19266	24	15	1	493056
	2	14	18	19330	13	21	1	688960
	2	15	18	19394	19	21	1	689344
	1	0	19	19457	11	9	1	295616
	2	0	19	19458	5	3	1	98624
	4	0	19	19460	2	9	1	295040
	5	0	19	19461	35	3	1	100544
	1	1	19	19521	17	9	1	296000
	2	1	19	19522	11	3	1	99008
	4	1	19	19524	3	17	1	557248
	5	1	19	19525	2	4	1	131200
	1	2	19	19585	8	15	1	492032
	2	2	19	19586	2	9	1	295040
	4	2	19	19588	1	30	1	983104
	5	2	19	19589	2	2	1	65664
	1	3	19	19649	14	15	1	492416
	2	3	19	19650	8	9	1	295424
	4	3	19	19652	3	35	1	1147072
	5	3	19	19653	35	1	1	35008
	2	4	19	19714	17	3	1	99392
	2	5	19	19778	23	3	1	99776
	2	6	19	19842	14	9	1	295808
	2	7	19	19906	20	9	1	296192
	2	8	19	19970	5	15	1	491840
	2	9	19	20034	11	15	1	492224
	2	10	19	20098	2	21	1	688256
	2	11	19	20162	8	21	1	688640
	2	12	19	20226	17	15	1	492608
	2	13	19	20290	23	15	1	492992
	2	14	19	20354	14	21	1	689024
	2	15	19	20418	20	21	1	689408
	1	0	20	20481	10	9	1	295552
	2	0	20	20482	4	3	1	98560
	4	0	20	20484	2	10	1	327808
	5	0	20	20485	34	3	1	100480
	1	1	20	20545	16	9	1	295936
	2	1	20	20546	10	3	1	98944
	4	1	20	20548	3	16	1	524480
	5	1	20	20549	3	4	1	131264
	1	2	20	20609	9	15	1	492096
	2	2	20	20610	3	9	1	295104
	4	2	20	20612	1	31	1	1015872
	5	2	20	20613	3	2	1	65728
	1	3	20	20673	15	15	1	492480
	2	3	20	20674	9	9	1	295488
	4	3	20	20676	3	34	1	1114304
	5	3	20	20677	34	1	1	34944
	2	4	20	20738	16	3	1	99328
	2	5	20	20802	22	3	1	99712
	2	6	20	20866	15	9	1	295872
	2	7	20	20930	21	9	1	296256
	2	8	20	20994	4	15	1	491776
	2	9	20	21058	10	15	1	492160
	2	10	20	21122	3	21	1	688320
	2	11	20	21186	9	21	1	688704
	2	12	20	21250	16	15	1	492544
	2	13	20	21314	22	15	1	492928
	2	14	20	21378	15	21	1	689088
	2	15	20	21442	21	21	1	689472
	1	0	21	21505	9	9	1	295488
